10/31/2021 15:55:59 - INFO - __main__ -   ***** training *****
10/31/2021 15:57:18 - INFO - __main__ -   ***** training *****
10/31/2021 15:58:16 - INFO - __main__ -   ***** training *****
10/31/2021 15:58:46 - INFO - __main__ -   ***** training *****
10/31/2021 15:59:23 - INFO - __main__ -   ***** training *****
10/31/2021 16:00:30 - INFO - __main__ -   ***** training *****
10/31/2021 16:07:47 - INFO - __main__ -   ***** training *****
10/31/2021 16:09:17 - INFO - __main__ -   ***** training *****
10/31/2021 16:09:54 - INFO - __main__ -   ***** training *****
10/31/2021 16:10:43 - INFO - __main__ -   ***** training *****
10/31/2021 16:12:01 - INFO - __main__ -   ***** training *****
10/31/2021 16:12:23 - INFO - __main__ -   ***** training *****
10/31/2021 16:38:10 - INFO - __main__ -   ***** training *****
10/31/2021 16:38:29 - INFO - __main__ -   ***** training *****
10/31/2021 17:02:15 - INFO - root -   [EVAL] step:   91 | accuracy: 96.18%
10/31/2021 17:02:15 - INFO - root -   [EVAL] step:   91 | accuracy: 95.59%
10/31/2021 17:02:16 - INFO - root -   [EVAL] step:   92 | accuracy: 96.22%
10/31/2021 17:02:16 - INFO - root -   [EVAL] step:   92 | accuracy: 95.64%
10/31/2021 17:02:17 - INFO - root -   [EVAL] step:   93 | accuracy: 96.26%
10/31/2021 17:02:17 - INFO - root -   [EVAL] step:   93 | accuracy: 95.68%
10/31/2021 17:02:18 - INFO - root -   [EVAL] step:   94 | accuracy: 96.30%
10/31/2021 17:02:18 - INFO - root -   [EVAL] step:   94 | accuracy: 95.73%
10/31/2021 17:02:18 - INFO - root -   [EVAL] step:   95 | accuracy: 96.34%
10/31/2021 17:02:18 - INFO - root -   [EVAL] step:   95 | accuracy: 95.77%
10/31/2021 17:02:19 - INFO - root -   [EVAL] step:   96 | accuracy: 96.37%
10/31/2021 17:02:19 - INFO - root -   [EVAL] step:   96 | accuracy: 95.82%
10/31/2021 17:02:20 - INFO - root -   [EVAL] step:   97 | accuracy: 96.41%
10/31/2021 17:02:20 - INFO - root -   [EVAL] step:   97 | accuracy: 95.86%
10/31/2021 17:02:21 - INFO - root -   [EVAL] step:   98 | accuracy: 96.45%
10/31/2021 17:02:21 - INFO - root -   [EVAL] step:   98 | accuracy: 95.90%
10/31/2021 17:02:22 - INFO - root -   [EVAL] step:   99 | accuracy: 96.48%
10/31/2021 17:02:22 - INFO - root -   [EVAL] step:   99 | accuracy: 95.94%
10/31/2021 17:02:23 - INFO - root -   [EVAL] step:  100 | accuracy: 96.52%
10/31/2021 17:02:23 - INFO - root -   [EVAL] step:  100 | accuracy: 95.99%
10/31/2021 17:02:24 - INFO - root -   [EVAL] step:  101 | accuracy: 96.55%
10/31/2021 17:02:24 - INFO - root -   [EVAL] step:  101 | accuracy: 96.03%
10/31/2021 17:02:25 - INFO - root -   [EVAL] step:  102 | accuracy: 96.59%
10/31/2021 17:02:25 - INFO - root -   [EVAL] step:  102 | accuracy: 96.06%
10/31/2021 17:02:26 - INFO - root -   [EVAL] step:  103 | accuracy: 96.62%
10/31/2021 17:02:26 - INFO - root -   [EVAL] step:  103 | accuracy: 96.10%
10/31/2021 17:02:27 - INFO - root -   [EVAL] step:  104 | accuracy: 96.65%
10/31/2021 17:02:27 - INFO - root -   [EVAL] step:  104 | accuracy: 96.14%
10/31/2021 17:02:28 - INFO - root -   [EVAL] step:  105 | accuracy: 96.69%
10/31/2021 17:02:28 - INFO - root -   [EVAL] step:  105 | accuracy: 96.18%
10/31/2021 17:02:29 - INFO - root -   [EVAL] step:  106 | accuracy: 96.72%
10/31/2021 17:02:29 - INFO - root -   [EVAL] step:  106 | accuracy: 96.21%
10/31/2021 17:02:30 - INFO - root -   [EVAL] step:  107 | accuracy: 96.75%
10/31/2021 17:02:30 - INFO - root -   [EVAL] step:  107 | accuracy: 96.25%
10/31/2021 17:02:31 - INFO - root -   [EVAL] step:  108 | accuracy: 96.78%
10/31/2021 17:02:31 - INFO - root -   [EVAL] step:  108 | accuracy: 96.28%
10/31/2021 17:02:32 - INFO - root -   [EVAL] step:  109 | accuracy: 96.81%
10/31/2021 17:02:32 - INFO - root -   [EVAL] step:  109 | accuracy: 96.32%
10/31/2021 17:02:33 - INFO - root -   [EVAL] step:  110 | accuracy: 96.84%
10/31/2021 17:02:33 - INFO - root -   [EVAL] step:  110 | accuracy: 96.35%
10/31/2021 17:02:34 - INFO - root -   [EVAL] step:  111 | accuracy: 96.86%
10/31/2021 17:02:34 - INFO - root -   [EVAL] step:  111 | accuracy: 96.38%
10/31/2021 17:02:34 - INFO - root -   [EVAL] step:  112 | accuracy: 96.89%
10/31/2021 17:02:34 - INFO - root -   [EVAL] step:  112 | accuracy: 96.42%
10/31/2021 17:02:35 - INFO - root -   [EVAL] step:  113 | accuracy: 96.92%
10/31/2021 17:02:35 - INFO - root -   [EVAL] step:  113 | accuracy: 96.45%
10/31/2021 17:02:36 - INFO - root -   [EVAL] step:  114 | accuracy: 96.95%
10/31/2021 17:02:36 - INFO - root -   [EVAL] step:  114 | accuracy: 96.48%
10/31/2021 17:02:37 - INFO - root -   [EVAL] step:  115 | accuracy: 96.97%
10/31/2021 17:02:37 - INFO - root -   [EVAL] step:  115 | accuracy: 96.51%
10/31/2021 17:02:38 - INFO - root -   [EVAL] step:  116 | accuracy: 97.00%
10/31/2021 17:02:38 - INFO - root -   [EVAL] step:  116 | accuracy: 96.54%
10/31/2021 17:02:39 - INFO - root -   [EVAL] step:  117 | accuracy: 97.03%
10/31/2021 17:02:39 - INFO - root -   [EVAL] step:  117 | accuracy: 96.57%
